,randomx,progpow,cuckatoo,height,timestamp
0,21734369,16142140422,78447,1019174,1627269892
0,65566631,47416047844,235341,1019177,1627270056
0,21832204,15836821838,78447,1019178,1627270087
0,21878015,15836821838,78447,1019179,1627270108
0,21878015,15849888428,78447,1019180,1627270352
0,22052400,15849888428,78447,1019181,1627270431
0,21767733,15849888428,78447,1019182,1627270434
0,21767733,15889466172,78447,1019183,1627270550
0,21631096,15889466172,78447,1019184,1627270647
0,21631096,15911569299,78447,1019185,1627270671
0,21437219,15911569299,78447,1019186,1627270708
0,21454971,15911569299,78447,1019187,1627270720
0,21454971,15797523575,78447,1019188,1627270769
0,21597458,15797523575,78447,1019189,1627270836
0,21597458,15831263486,78447,1019190,1627270851
0,21520325,15831263486,78447,1019191,1627270888
0,21561663,15831263486,78447,1019192,1627270955
0,21561663,15772775922,78447,1019193,1627271131
0,21604221,15772775922,78447,1019194,1627271183
0,21405667,15772775922,78447,1019195,1627271323
0,21405667,15694563910,78447,1019196,1627271412
0,21327709,15694563910,78447,1019197,1627271418
0,21327709,15777728739,78447,1019198,1627271582
0,21192642,15777728739,78447,1019199,1627271704
0,21047178,15777728739,78447,1019200,1627271716
0,21047178,15982668163,78447,1019201,1627272051
0,20857089,15982668163,78447,1019202,1627272061
0,20857089,16001055774,78447,1019203,1627272176
0,20429138,16001055774,78447,1019204,1627272182
0,20232836,16001055774,78447,1019205,1627272186
0,20232836,16132490633,78447,1019206,1627272338
0,20339393,16132490633,78447,1019207,1627272429
0,20339393,16145163474,78447,1019208,1627272582
0,20206682,16145163474,78447,1019209,1627272609
0,19963433,16145163474,78447,1019210,1627272670
0,19963433,16075280895,78447,1019211,1627272810
0,19925757,16075280895,78447,1019212,1627273002
0,19925757,15976962798,78447,1019213,1627273042
0,19880288,15976962798,78447,1019214,1627273127
0,19830251,15976962798,78447,1019215,1627273218
0,19830251,15698887642,78447,1019216,1627273307
0,19808178,15698887642,78447,1019217,1627273319
0,19808178,15698887642,78361,1019218,1627273337
0,19822499,15698887642,78361,1019219,1627273353
0,19822499,15593367876,78361,1019220,1627273368
0,19824651,15593367876,78361,1019221,1627273401
0,19824651,15664633485,78361,1019222,1627273423
0,19826468,15664633485,78361,1019223,1627273502
0,19811895,15664633485,78361,1019224,1627273554
0,19811895,15698577905,78361,1019225,1627273587
0,19666208,15698577905,78361,1019226,1627273591
0,19697167,15698577905,78361,1019227,1627273642
0,19697167,15841486822,78361,1019228,1627273694
0,19731652,15841486822,78361,1019229,1627273743
0,19731652,15845195283,78361,1019230,1627273746
0,19895806,15845195283,78361,1019231,1627273777
0,19918715,15845195283,78361,1019232,1627273804
0,19918715,15812222849,78361,1019233,1627273923
0,20145225,15812222849,78361,1019234,1627274005
0,20145225,15822797473,78361,1019235,1627274073
0,19953066,15822797473,78361,1019236,1627274146
0,19996858,15822797473,78361,1019237,1627274155
0,19996858,15768143893,78361,1019238,1627274222
0,19863547,15768143893,78361,1019239,1627274234
0,19863547,15773808884,78361,1019240,1627274292
0,19845295,15773808884,78361,1019241,1627274448
0,19767271,15773808884,78361,1019242,1627274512
0,19767271,15816204762,78361,1019243,1627274521
0,19483584,15816204762,78361,1019244,1627274533
0,19578825,15816204762,78361,1019245,1627274799
0,19578825,15870654374,78361,1019246,1627274805
0,19533177,15870654374,78361,1019247,1627274860
0,19533177,15564190081,78361,1019248,1627274930
0,19623360,15564190081,78361,1019249,1627275015
0,19489735,15564190081,78361,1019250,1627275043
0,19489735,15592700752,78361,1019251,1627275140
0,19369807,15592700752,78361,1019252,1627275152
0,19369807,15638156913,78361,1019253,1627275210
0,19279712,15638156913,78361,1019254,1627275287
0,19195526,15638156913,78361,1019255,1627275330
0,19195526,15711015168,78361,1019256,1627275363
0,19041398,15711015168,78361,1019257,1627275445
0,19041398,15674136494,78361,1019258,1627275507
0,19075854,15674136494,78361,1019259,1627275592
0,18986483,15674136494,78361,1019260,1627275720
0,18986483,15691129270,78361,1019261,1627275851
0,19066042,15691129270,78361,1019262,1627275934
0,19066042,15704690567,78361,1019263,1627276022
0,18863272,15704690567,78361,1019264,1627276111
0,18937070,15704690567,78361,1019265,1627276178
0,18937070,15617171349,78361,1019266,1627276212
0,18793894,15617171349,78361,1019267,1627276224
0,18793894,15617171349,78623,1019268,1627276263
0,18798028,15617171349,78623,1019269,1627276267
0,18798028,15638443723,78623,1019270,1627276282
0,18702381,15638443723,78623,1019271,1627276291
0,18702381,15753238893,78623,1019272,1627276303
0,18758312,15753238893,78623,1019273,1627276407
0,18895096,15753238893,78623,1019274,1627276703
0,18895096,15839715091,78623,1019275,1627276831
0,18724177,15839715091,78623,1019276,1627276907
0,18615693,15839715091,78623,1019277,1627277322
0,18615693,15418424213,78623,1019278,1627277456
0,18466123,15418424213,78623,1019279,1627277658
0,18466123,14898336089,78623,1019280,1627277700
0,18250072,14898336089,78623,1019281,1627277752
0,18521295,14898336089,78623,1019282,1627277859
0,18521295,14864285933,78623,1019283,1627277908
0,18504429,14864285933,78623,1019284,1627277923
0,18504429,14775413265,78623,1019285,1627277926
0,18532633,14775413265,78623,1019286,1627277960
0,18506567,14775413265,78623,1019287,1627277963
0,18506567,14931742039,78623,1019288,1627277990
0,18460522,14931742039,78623,1019289,1627278048
0,18460522,15033740692,78623,1019290,1627278070
0,18449951,15033740692,78623,1019291,1627278131
0,18344485,15033740692,78623,1019292,1627278293
0,18344485,14969151316,78623,1019293,1627278299
0,18261058,14969151316,78623,1019294,1627278384
0,18462965,14969151316,78623,1019295,1627278436
0,18462965,14817788868,78623,1019296,1627278488
0,18401974,14817788868,78623,1019297,1627278653
0,18401974,14821847059,78623,1019298,1627278665
0,18457737,14821847059,78623,1019299,1627278771
0,18641078,14821847059,78623,1019300,1627278814
0,18641078,14654908654,78623,1019301,1627278833
0,18632360,14654908654,78623,1019302,1627278872
0,18632360,14674323990,78623,1019303,1627278936
0,19124681,14674323990,78623,1019304,1627278946
0,19177124,14674323990,78623,1019305,1627279016
0,19177124,14689570478,78623,1019306,1627279138
0,19175514,14689570478,78623,1019307,1627279278
0,19175514,14663611526,78623,1019308,1627279382
0,19193387,14663611526,78623,1019309,1627279419
0,19278174,14663611526,78623,1019310,1627279691
0,19278174,14476472812,78623,1019311,1627279728
0,19197070,14476472812,78623,1019312,1627279801
0,19197070,14238811017,78623,1019313,1627279865
0,19340846,14238811017,78623,1019314,1627279877
0,19272359,14238811017,78623,1019315,1627280179
0,19272359,14244654821,78623,1019316,1627280261
0,19409431,14244654821,78623,1019317,1627280329
0,19409431,14244654821,78784,1019318,1627280417
0,19451983,14244654821,78784,1019319,1627280447
0,19451983,13915497217,78784,1019320,1627280569
0,19380069,13915497217,78784,1019321,1627280655
0,19380069,13824492158,78784,1019322,1627280698
0,19183696,13824492158,78784,1019323,1627280737
0,19130323,13824492158,78784,1019324,1627280841
0,19130323,13712043903,78784,1019325,1627280887
0,19193641,13712043903,78784,1019326,1627280908
0,19201802,13712043903,78784,1019327,1627280942
0,19201802,13598568621,78784,1019328,1627280963
0,19172087,13598568621,78784,1019329,1627281058
0,19172087,13557283587,78784,1019330,1627281107
0,19227081,13557283587,78784,1019331,1627281180
0,19135517,13557283587,78784,1019332,1627281183
0,19135517,13676615498,78784,1019333,1627281198
0,18995361,13676615498,78784,1019334,1627281214
0,18995361,13682254302,78784,1019335,1627281238
0,19156582,13682254302,78784,1019336,1627281247
0,19272499,13682254302,78784,1019337,1627281314
0,19272499,13735396736,78784,1019338,1627281360
0,19330980,13735396736,78784,1019339,1627281394
0,19330980,13642381659,78784,1019340,1627281492
0,19382166,13642381659,78784,1019341,1627281531
0,19292316,13642381659,78784,1019342,1627281589
0,19292316,13575107629,78784,1019343,1627281666
0,19509921,13575107629,78784,1019344,1627281699
0,19328341,13575107629,78784,1019345,1627281708
0,19328341,13607838051,78784,1019346,1627281751
0,19285924,13607838051,78784,1019347,1627281830
0,19285924,13578475475,78784,1019348,1627281852
0,19254573,13578475475,78784,1019349,1627281858
0,19335508,13578475475,78784,1019350,1627281971
0,19335508,13554914633,78784,1019351,1627282005
0,19481773,13554914633,78784,1019352,1627282014
0,19481773,13488060271,78784,1019353,1627282032
0,19601095,13488060271,78784,1019354,1627282118
0,19668710,13488060271,78784,1019355,1627282172
0,19668710,13593823473,78784,1019356,1627282221
0,19693889,13593823473,78784,1019357,1627282225
0,19693889,13513305346,78784,1019358,1627282285
0,19716529,13513305346,78784,1019359,1627282334
0,19767498,13513305346,78784,1019360,1627282450
0,19767498,13459319286,78784,1019361,1627282496
0,19775322,13459319286,78784,1019362,1627282658
0,19775322,13324456069,78784,1019363,1627282774
0,19896776,13324456069,78784,1019364,1627282786
0,19839892,13324456069,78784,1019365,1627282960
0,19839892,13122840845,78784,1019366,1627283002
0,20035224,13122840845,78784,1019367,1627283030
0,20035224,13122840845,78314,1019368,1627283079
0,20045261,13122840845,78314,1019369,1627283109
0,20045261,12992224883,78314,1019370,1627283161
0,20002905,12992224883,78314,1019371,1627283201
0,20002905,13039324874,78314,1019372,1627283375
0,19921325,13039324874,78314,1019373,1627283378
0,19634806,13039324874,78314,1019374,1627283384
0,19634806,13151061782,78314,1019375,1627283433
0,19822467,13151061782,78314,1019376,1627283491
0,20019740,13151061782,78314,1019377,1627283576
0,20019740,13208261091,78314,1019378,1627283601
0,20026745,13208261091,78314,1019379,1627283607
0,20026745,13090521555,78314,1019380,1627283663
0,20324710,13090521555,78314,1019381,1627283745
0,20325452,13090521555,78314,1019382,1627283751
0,20325452,13074869159,78314,1019383,1627283760
0,20339294,13074869159,78314,1019384,1627283955
0,20339294,13045393369,78314,1019385,1627283971
0,20473450,13045393369,78314,1019386,1627284041
0,20477588,13045393369,78314,1019387,1627284090
0,20477588,12852911463,78314,1019388,1627284169
0,20458233,12852911463,78314,1019389,1627284178
0,20458233,12837135567,78314,1019390,1627284202
0,20344299,12837135567,78314,1019391,1627284236
0,20413004,12837135567,78314,1019392,1627284288
0,20413004,12821544822,78314,1019393,1627284349
0,20496970,12821544822,78314,1019394,1627284370
0,20428736,12821544822,78314,1019395,1627284474
0,20428736,12821402330,78314,1019396,1627284596
0,20588663,12821402330,78314,1019397,1627284669
0,20588663,12673568232,78314,1019398,1627284712
0,20435814,12673568232,78314,1019399,1627284749
0,20416964,12673568232,78314,1019400,1627284831
0,20416964,12568880413,78314,1019401,1627284858
0,20596527,12568880413,78314,1019402,1627284960
0,20596527,12505753548,78314,1019403,1627285008
0,20636832,12505753548,78314,1019404,1627285060
0,20693366,12505753548,78314,1019405,1627285112
0,20693366,12610761889,78314,1019406,1627285164
0,20629672,12610761889,78314,1019407,1627285280
0,20629672,12566812064,78314,1019408,1627285329
0,20812071,12566812064,78314,1019409,1627285351
0,20926165,12566812064,78314,1019410,1627285403
0,20926165,12417076469,78314,1019411,1627285488
0,20967520,12417076469,78314,1019412,1627285549
0,20967520,12324079416,78314,1019413,1627285607
0,20931077,12324079416,78314,1019414,1627285708
0,21051519,12324079416,78314,1019415,1627285839
0,21051519,12220383496,78314,1019416,1627285872
0,20843764,12220383496,78314,1019417,1627286037
0,20843764,12220383496,78404,1019418,1627286067
0,20929674,12220383496,78404,1019419,1627286091
0,20929674,12116620542,78404,1019420,1627286210
0,20998416,12116620542,78404,1019421,1627286216
0,20998416,12191864567,78404,1019422,1627286384
0,21076087,12191864567,78404,1019423,1627286491
0,20840679,12191864567,78404,1019424,1627286527
0,20840679,12200021383,78404,1019425,1627286579
0,20762258,12200021383,78404,1019426,1627286582
0,20801314,12200021383,78404,1019427,1627286692
0,20801314,12167454963,78404,1019428,1627286783
0,20816960,12167454963,78404,1019429,1627286808
0,20816960,12018034394,78404,1019430,1627286835
0,20690554,12018034394,78404,1019431,1627286850
0,20697899,12018034394,78404,1019432,1627286893
0,20697899,11963118376,78404,1019433,1627286985
0,20879580,11963118376,78404,1019434,1627287003
0,20879580,12159381955,78404,1019435,1627287091
0,20798465,12159381955,78404,1019436,1627287211
0,20696432,12159381955,78404,1019437,1627287220
0,20696432,12517679192,78404,1019438,1627287223
0,20482073,12517679192,78404,1019439,1627287357
0,20482073,12694161626,78404,1019440,1627287412
0,20553435,12694161626,78404,1019441,1627287470
0,20660499,12694161626,78404,1019442,1627287586
0,20660499,12630000232,78404,1019443,1627287604
0,20683714,12630000232,78404,1019444,1627287699
0,20827323,12630000232,78404,1019445,1627287800
0,62285458,37284282516,235213,1019448,1627288187
0,20464186,12334151971,78404,1019449,1627288218
0,20180535,12334151971,78404,1019450,1627288334
0,20180535,12330540515,78404,1019451,1627288437
0,20144655,12330540515,78404,1019452,1627288559
0,20144655,12337456782,78404,1019453,1627288663
0,20073041,12337456782,78404,1019454,1627288724
0,19960916,12337456782,78404,1019455,1627288776
0,19960916,12232136225,78404,1019456,1627288792
0,19971091,12232136225,78404,1019457,1627288822
0,19971091,12332118294,78404,1019458,1627288834
0,20024511,12332118294,78404,1019459,1627288877
0,20095137,12332118294,78404,1019460,1627288886
0,20095137,12292510059,78404,1019461,1627288896
0,20133472,12292510059,78404,1019462,1627288905
0,20133472,12280848951,78404,1019463,1627288966
0,20244498,12280848951,78404,1019464,1627288984
0,20367770,12280848951,78404,1019465,1627289194
0,20367770,12307438558,78404,1019466,1627289255
0,20342788,12307438558,78404,1019467,1627289353
0,20342788,12307438558,77805,1019468,1627289374
0,20347880,12307438558,77805,1019469,1627289423
0,20347880,12186915105,77805,1019470,1627289438
0,20482887,12186915105,77805,1019471,1627289469
0,20482887,12377364970,77805,1019472,1627289481
0,20593825,12377364970,77805,1019473,1627289896
0,20944120,12377364970,77805,1019474,1627289932
0,20944120,12370688029,77805,1019475,1627289938
0,20215149,12370688029,77805,1019476,1627290000
0,20282618,12370688029,77805,1019477,1627290173
0,20282618,12630289983,77805,1019478,1627290247
0,20353954,12630289983,77805,1019479,1627290289
0,20353954,12473117505,77805,1019480,1627290308
0,20220216,12473117505,77805,1019481,1627290424
0,20268369,12473117505,77805,1019482,1627290448
0,20268369,12484930413,77805,1019483,1627290549
0,20223094,12484930413,77805,1019484,1627290589
0,20223094,12549915822,77805,1019485,1627290656
0,20029491,12549915822,77805,1019486,1627290708
0,19946639,12549915822,77805,1019487,1627290805
0,19946639,12546446235,77805,1019488,1627290824
0,19959586,12546446235,77805,1019489,1627290836
0,19959586,12547014929,77805,1019490,1627290891
0,20103557,12547014929,77805,1019491,1627290927
0,20066855,12547014929,77805,1019492,1627290939
0,20066855,12511414518,77805,1019493,1627290955
0,20044870,12511414518,77805,1019494,1627290985
0,20135915,12511414518,77805,1019495,1627291055
0,20135915,12482037404,77805,1019496,1627291107
0,20054515,12482037404,77805,1019497,1627291241
0,20054515,12475141521,77805,1019498,1627291251
0,20210609,12475141521,77805,1019499,1627291254
0,20251304,12475141521,77805,1019500,1627291263
0,20251304,12338205207,77805,1019501,1627291287
0,20315530,12338205207,77805,1019502,1627291309
0,20315530,12358228070,77805,1019503,1627291327
0,20310885,12358228070,77805,1019504,1627291354
0,61226610,36987277339,233417,1019507,1627291443
0,20424482,12277386885,77805,1019508,1627291498
0,20500638,12277386885,77805,1019509,1627291541
0,20506853,12277386885,77805,1019510,1627291620
0,20506853,12360228893,77805,1019511,1627291623
0,20488436,12360228893,77805,1019512,1627291663
0,20488436,12268222684,77805,1019513,1627291812
0,20566295,12268222684,77805,1019514,1627291888
0,20366644,12268222684,77805,1019515,1627291925
0,20366644,12276608875,77805,1019516,1627291970
0,20417446,12276608875,77805,1019517,1627292004
0,20417446,12276608875,77128,1019518,1627292114
0,20416013,12276608875,77128,1019519,1627292126
0,20416013,12223258963,77128,1019520,1627292157
0,20283497,12223258963,77128,1019521,1627292224
0,20283497,12303142673,77128,1019522,1627292260
0,20406873,12303142673,77128,1019523,1627292294
0,20654033,12303142673,77128,1019524,1627292315
0,20654033,12370863257,77128,1019525,1627292352
0,20761907,12370863257,77128,1019526,1627292401
0,20738428,12370863257,77128,1019527,1627292440
0,20738428,12555226539,77128,1019528,1627292589
0,20673087,12555226539,77128,1019529,1627292666
0,20673087,12512950170,77128,1019530,1627292681
0,20520322,12512950170,77128,1019531,1627292754
0,20598129,12512950170,77128,1019532,1627292870
0,20598129,12493712393,77128,1019533,1627292958
0,20452859,12493712393,77128,1019534,1627292964
0,20452859,12365720338,77128,1019535,1627293080
0,20394534,12365720338,77128,1019536,1627293172
0,20325600,12365720338,77128,1019537,1627293218
0,20325600,12423714703,77128,1019538,1627293315
0,20432756,12423714703,77128,1019539,1627293367
0,20432756,12392000778,77128,1019540,1627293373
0,20251217,12392000778,77128,1019541,1627293440
0,20341786,12392000778,77128,1019542,1627293471
0,20341786,12349885310,77128,1019543,1627293608
0,20291396,12349885310,77128,1019544,1627293657
0,20134243,12349885310,77128,1019545,1627294010
0,20134243,12511118516,77128,1019546,1627294020
0,20206165,12511118516,77128,1019547,1627294047
0,20206165,12154789506,77128,1019548,1627294053
0,20514769,12154789506,77128,1019549,1627294283
0,20872770,12154789506,77128,1019550,1627294451
0,20872770,12120553078,77128,1019551,1627294458
0,20498521,12120553078,77128,1019552,1627294528
0,20498521,11978956296,77128,1019553,1627294587
0,20684078,11978956296,77128,1019554,1627294639
0,20764846,11978956296,77128,1019555,1627294642
0,20764846,12013801839,77128,1019556,1627294712
0,20808021,12013801839,77128,1019557,1627294734
0,20808021,12061703805,77128,1019558,1627294825
0,20722256,12061703805,77128,1019559,1627294889
0,20571329,12061703805,77128,1019560,1627294917
0,20571329,12115871637,77128,1019561,1627294926
0,20544781,12115871637,77128,1019562,1627295002
0,20544781,12216040726,77128,1019563,1627295017
0,20522968,12216040726,77128,1019564,1627295143
0,20637226,12216040726,77128,1019565,1627295161
0,20637226,12156051697,77128,1019566,1627295280
0,20435064,12156051697,77128,1019567,1627295305
0,20435064,12156051697,77006,1019568,1627295436
0,20278662,12156051697,77006,1019569,1627295491
0,20278662,12253288578,77006,1019570,1627295653
0,20050611,12253288578,77006,1019571,1627295754
0,20050611,12247194026,77006,1019572,1627295800
0,19763052,12247194026,77006,1019573,1627295847
0,19680787,12247194026,77006,1019574,1627295920
0,19680787,12225673969,77006,1019575,1627296018
0,60470814,36755088443,231019,1019578,1627296116
0,20100455,12303740505,77006,1019579,1627296131
0,20100455,12313683534,77006,1019580,1627296253
0,20190399,12313683534,77006,1019581,1627296274
0,19991642,12313683534,77006,1019582,1627296293
0,19991642,12319129780,77006,1019583,1627296308
0,20124350,12319129780,77006,1019584,1627296330
0,20124350,12362286577,77006,1019585,1627296403
0,20301145,12362286577,77006,1019586,1627296421
0,20305661,12362286577,77006,1019587,1627296464
0,20305661,12459220257,77006,1019588,1627296492
0,20351103,12459220257,77006,1019589,1627296510
0,20351103,12445695280,77006,1019590,1627296579
0,20351975,12445695280,77006,1019591,1627296597
0,20282928,12445695280,77006,1019592,1627296631
0,20282928,12474771819,77006,1019593,1627296634
0,20365362,12474771819,77006,1019594,1627296679
0,20387681,12474771819,77006,1019595,1627296759
0,20387681,12459106486,77006,1019596,1627296777
0,20414567,12459106486,77006,1019597,1627296793
0,20414567,12354304387,77006,1019598,1627296820
0,20460416,12354304387,77006,1019599,1627296836
0,20470298,12354304387,77006,1019600,1627296869
0,20470298,12469874995,77006,1019601,1627296912
0,20462552,12469874995,77006,1019602,1627296927
0,20462552,12551679425,77006,1019603,1627297081
0,20453612,12551679425,77006,1019604,1627297105
0,20180628,12551679425,77006,1019605,1627297209
0,20180628,12635046530,77006,1019606,1627297255
0,20204748,12635046530,77006,1019607,1627297298
0,20204748,12536833202,77006,1019608,1627297344
0,20107085,12536833202,77006,1019609,1627297389
0,20111633,12536833202,77006,1019610,1627297393
0,20111633,12629337004,77006,1019611,1627297417
0,20094126,12629337004,77006,1019612,1627297423
0,20094126,12775778852,77006,1019613,1627297448
0,20120705,12775778852,77006,1019614,1627297451
0,20325209,12775778852,77006,1019615,1627297500
0,20325209,12803523950,77006,1019616,1627297521
0,20472046,12803523950,77006,1019617,1627297664
0,20472046,12803523950,76990,1019618,1627297674
0,20507311,12803523950,76990,1019619,1627297680
0,20507311,12811656308,76990,1019620,1627297829
0,20670694,12811656308,76990,1019621,1627297890
0,20670694,12824299515,76990,1019622,1627298031
0,20452427,12824299515,76990,1019623,1627298076
0,20261140,12824299515,76990,1019624,1627298086
0,20261140,12756631345,76990,1019625,1627298281
0,20254630,12756631345,76990,1019626,1627298290
0,19992249,12756631345,76990,1019627,1627298305
0,19992249,13013596040,76990,1019628,1627298339
0,20045638,13013596040,76990,1019629,1627298342
0,20045638,13081430749,76990,1019630,1627298360
0,20273854,13081430749,76990,1019631,1627298461
0,20286609,13081430749,76990,1019632,1627298513
0,20286609,13147661715,76990,1019633,1627298540
0,20225388,13147661715,76990,1019634,1627298565
0,20225388,13176849437,76990,1019635,1627298656
0,20379291,13176849437,76990,1019636,1627298711
0,20367692,13176849437,76990,1019637,1627298796
0,20367692,13387367027,76990,1019638,1627298958
0,20448070,13387367027,76990,1019639,1627299135
0,20448070,13351907104,76990,1019640,1627299150
0,20340345,13351907104,76990,1019641,1627299184
0,20307966,13351907104,76990,1019642,1627299290
0,20307966,13171438985,76990,1019643,1627299305
0,20375245,13171438985,76990,1019644,1627299403
0,20606112,13171438985,76990,1019645,1627299470
0,20606112,13097893903,76990,1019646,1627299482
0,20504403,13097893903,76990,1019647,1627299577
0,20504403,13145824314,76990,1019648,1627299592
0,20538171,13145824314,76990,1019649,1627299650
0,20527052,13145824314,76990,1019650,1627299653
0,20527052,13045795246,76990,1019651,1627299672
0,20913961,13045795246,76990,1019652,1627299832
0,20913961,13032431473,76990,1019653,1627299861
0,20927059,13032431473,76990,1019654,1627299941
0,21015285,13032431473,76990,1019655,1627299950
0,21015285,12907604945,76990,1019656,1627300018
0,20941501,12907604945,76990,1019657,1627300076
0,20941501,13079744778,76990,1019658,1627300140
0,20925848,13079744778,76990,1019659,1627300171
0,20971255,13079744778,76990,1019660,1627300219
0,20971255,13035963018,76990,1019661,1627300421
0,21038316,13035963018,76990,1019662,1627300454
0,21038316,13013896360,76990,1019663,1627300485
0,20708115,13013896360,76990,1019664,1627300543
0,20647130,13013896360,76990,1019665,1627300546
0,20647130,13090031316,76990,1019666,1627300579
0,20823118,13090031316,76990,1019667,1627300662
0,20823118,13090031316,76303,1019668,1627300838
0,20990597,13090031316,76303,1019669,1627300878
0,20990597,13096558810,76303,1019670,1627300884
0,20925006,13096558810,76303,1019671,1627300970
0,20925006,13124508457,76303,1019672,1627301055
0,21242645,13124508457,76303,1019673,1627301070
0,21170384,13124508457,76303,1019674,1627301104
0,21170384,13075044316,76303,1019675,1627301122
0,21306468,13075044316,76303,1019676,1627301211
0,21529894,13075044316,76303,1019677,1627301220
0,21529894,13092613078,76303,1019678,1627301244
0,21467211,13092613078,76303,1019679,1627301357
0,21467211,13077499638,76303,1019680,1627301467
0,21541189,13077499638,76303,1019681,1627301494
0,21608917,13077499638,76303,1019682,1627301543
0,21608917,13038386103,76303,1019683,1627301775
0,21599405,13038386103,76303,1019684,1627301827
0,21599405,12986647871,76303,1019685,1627301912
0,21192588,12986647871,76303,1019686,1627301942
0,63547872,38930344862,228911,1019689,1627302159
0,21180556,12906265047,76303,1019690,1627302223
0,21188708,12906265047,76303,1019691,1627302354
0,21233296,12906265047,76303,1019692,1627302366
0,21233296,12942547156,76303,1019693,1627302391
0,21021476,12942547156,76303,1019694,1627302415
0,21014787,12942547156,76303,1019695,1627302427
0,21014787,12956029480,76303,1019696,1627302433
0,21013545,12956029480,76303,1019697,1627302458
0,21013545,13009347045,76303,1019698,1627302464
0,21041489,13009347045,76303,1019699,1627302497
0,21057278,13009347045,76303,1019700,1627302540
0,21057278,13060757888,76303,1019701,1627302604
0,21019735,13060757888,76303,1019702,1627302638
0,21019735,13076662287,76303,1019703,1627302690
0,20946525,13076662287,76303,1019704,1627302711
0,21162711,13076662287,76303,1019705,1627302937
0,21162711,13490724138,76303,1019706,1627302946
0,21203453,13490724138,76303,1019707,1627302955
0,21203453,13233901065,76303,1019708,1627302989
0,21329404,13233901065,76303,1019709,1627303025
0,21356414,13233901065,76303,1019710,1627303053
0,21356414,13458717465,76303,1019711,1627303083
0,21402147,13458717465,76303,1019712,1627303092
0,21402147,13564092801,76303,1019713,1627303129
0,21369629,13564092801,76303,1019714,1627303166
0,21348403,13564092801,76303,1019715,1627303315
0,21348403,13567511227,76303,1019716,1627303367
0,21317369,13567511227,76303,1019717,1627303376
0,21317369,13567511227,76586,1019718,1627303403
0,21283455,13567511227,76586,1019719,1627303410
0,21283455,13432226815,76586,1019720,1627303593
0,21326818,13432226815,76586,1019721,1627303608
0,21326818,13431759554,76586,1019722,1627303647
0,21247638,13431759554,76586,1019723,1627303702
0,21460996,13431759554,76586,1019724,1627303718
0,21460996,13559016532,76586,1019725,1627303778
0,21463161,13559016532,76586,1019726,1627303779
0,21781414,13559016532,76586,1019727,1627303788
0,21781414,13551935727,76586,1019728,1627303815
0,21818692,13551935727,76586,1019729,1627303852
0,21818692,13646238004,76586,1019730,1627303901
0,21862025,13646238004,76586,1019731,1627303904
0,21820219,13646238004,76586,1019732,1627303913
0,21820219,13755469619,76586,1019733,1627303925
0,22030673,13755469619,76586,1019734,1627303959
0,22030673,13860166228,76586,1019735,1627303986
0,22081359,13860166228,76586,1019736,1627304008
0,22312047,13860166228,76586,1019737,1627304203
0,22312047,13859090601,76586,1019738,1627304212
0,22418576,13859090601,76586,1019739,1627304251
0,22418576,13644317051,76586,1019740,1627304343
0,22788585,13644317051,76586,1019741,1627304349
0,22669987,13644317051,76586,1019742,1627304413
0,22669987,13627815041,76586,1019743,1627304450
0,22772766,13627815041,76586,1019744,1627304636
0,22734431,13627815041,76586,1019745,1627304660
0,22734431,13602511149,76586,1019746,1627304861
0,22598218,13602511149,76586,1019747,1627304886
0,22598218,13638083011,76586,1019748,1627304928
0,22191575,13638083011,76586,1019749,1627305008
0,22181809,13638083011,76586,1019750,1627305020
0,22181809,13666676596,76586,1019751,1627305026
0,22083311,13666676596,76586,1019752,1627305218
0,22083311,13743041430,76586,1019753,1627305285
0,22090742,13743041430,76586,1019754,1627305325
0,21985002,13743041430,76586,1019755,1627305340
0,21985002,13638625417,76586,1019756,1627305377
0,22127336,13638625417,76586,1019757,1627305450
0,22127336,13672614221,76586,1019758,1627305852
0,22204807,13672614221,76586,1019759,1627306068
0,21541474,13672614221,76586,1019760,1627306096
0,21541474,13669775184,76586,1019761,1627306202
0,63712254,41095239927,229758,1019764,1627306251
0,21415256,13712732371,76586,1019765,1627306397
0,21415256,13822956848,76586,1019766,1627306522
0,21511047,13822956848,76586,1019767,1627306538
0,21511047,13822956848,77239,1019768,1627306541
0,21339283,13822956848,77239,1019769,1627306574
0,21339283,13666968975,77239,1019770,1627306593
0,21648173,13666968975,77239,1019771,1627306602
0,21648173,13665231717,77239,1019772,1627306620
0,21642175,13665231717,77239,1019773,1627307035
0,21776085,13665231717,77239,1019774,1627307047
0,21776085,13707919713,77239,1019775,1627307114
0,21004396,13707919713,77239,1019776,1627307129
0,62740076,41217888974,231718,1019779,1627307309
0,20988912,13603293013,77239,1019780,1627307416
0,20975509,13603293013,77239,1019781,1627307425
0,20949399,13603293013,77239,1019782,1627307431
0,20949399,13666937311,77239,1019783,1627307452
0,21006679,13666937311,77239,1019784,1627307593
0,21006679,13690278876,77239,1019785,1627307608
0,21419900,13690278876,77239,1019786,1627307743
0,21548495,13690278876,77239,1019787,1627307752
0,64325293,40592960473,231718,1019790,1627307843
0,21321387,13528448459,77239,1019791,1627307868
0,21388135,13528448459,77239,1019792,1627307874
0,21388135,13573017706,77239,1019793,1627307975
0,21628830,13573017706,77239,1019794,1627308030
0,21471645,13573017706,77239,1019795,1627308036
0,21471645,13583545790,77239,1019796,1627308079
